" RX 570 8Gb Sapphire nitro+ radeon, 3 года гарантии",23 800 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx_570_8gb_sapphire_nitro_radeon_3_goda_garantii_1606683213
 Новая Evga 1080 Superlocked,33 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/novaya_evga_1080_superlocked_1444130324?slocation=653240
 Новая Evga 1080 FTW gaming,33 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/novaya_evga_1080_ftw_gaming_1698582166?slocation=653240
 Antminer Asic s9(13.5th) Январь,93 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_asic_s913.5th_yanvar_986618418
 Майнинг ферма 26 видеокарт,700 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_26_videokart_1546566681
 Майнинг ферма 13 GPU RX470,400 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_13_gpu_rx470_1593453847
 Ферма для майнинга Radeon RX 580 х 7 шт. 211 Mh/s,179 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_radeon_rx_580_h_7_sht._211_mhs_1512423891
 AGP видеокарта ATI Radeon 9800 Pro,100 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/agp_videokarta_ati_radeon_9800_pro_1652985650
 Asus Radeon R7 240 2GB DDR3 128Bit hdmi DVI,3 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_radeon_r7_240_2gb_ddr3_128bit_hdmi_dvi_1270775850?slocation=653240
 Видеокарта MSI nvidia GeForce GTX 960,9 500 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_nvidia_geforce_gtx_960_1586891697?slocation=653240
 Видеокарта Nvidia GT630 2GB Gigabyte,1 500 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_gt630_2gb_gigabyte_1109868586
 HIS HD7850 7850,5 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/his_hd7850_7850_1069537325
 Gtx 630,1 400 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_630_957306039
 Видеокарта XFX Radeon R9 270 2GB,7 500 р.,05_04_2018,/sankt-peterburg_krasnoye_selo/tovary_dlya_kompyutera/videokarta_xfx_radeon_r9_270_2gb_1277234599
 GeForce GTX 690 Gigabyte 4gb gddr 5,22 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_690_gigabyte_4gb_gddr_5_1518466970?slocation=653240
 Риг на 8 карточек 1050 ti,140 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/rig_na_8_kartochek_1050_ti_924999920
 Видеокарта gigabyte GTX 1070 GV-N1070ixoc-8GD,25 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_gtx_1070_gv-n1070ixoc-8gd_1547752311
 Видеокарта gigabyte GTX 1060 GV-N1060ixoc-3GD,14 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_gtx_1060_gv-n1060ixoc-3gd_1352483873
 GTX 960 2gb turbo,8 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_960_2gb_turbo_1684701295?slocation=653240
 Видеокарта Sapphire Pulse RX580 4Гб,17 500 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_sapphire_pulse_rx580_4gb_1304838293
 MSI GeForce GTX 1060 1544Mhz 6144Mb 8008Mhz OC V1,22 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1060_1544mhz_6144mb_8008mhz_oc_v1_1022918834
 AMD Radeon RX 580 nitro+,22 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/amd_radeon_rx_580_nitro_1444688853?slocation=653240
 Palit GeForce GT 640 900Mhz PCI-E 3.0 2048Mb,3 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_geforce_gt_640_900mhz_pci-e_3.0_2048mb_1593392585
 Zotac GeForce 210 589Mhz PCI-E 2.0 512Mb 800Mhz,850 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/zotac_geforce_210_589mhz_pci-e_2.0_512mb_800mhz_1305884373
 Asus GTX760 2Gb,7 500 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_gtx760_2gb_1240568497
 Б/у видекарта Gigabyte GTX 970 G1 Gaming,15 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/bu_videkarta_gigabyte_gtx_970_g1_gaming_1179522715
 Asus Geforce GTX 1080 Ti Turbo 11GB,57 000 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_1080_ti_turbo_11gb_1196264007?slocation=653240
 RX 480 8GB,19 990 р.,05_04_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx_480_8gb_1540113996?slocation=653240
