" Переходники для видеокарт,райзеры,все для майнинга",400 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/perehodniki_dlya_videokartrayzeryvse_dlya_mayninga_804708968
 Фермы для майнинга разных конфигураций,70 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_dlya_mayninga_raznyh_konfiguratsiy_1037161492?slocation=653240
 Ферма для майнинга Radeon RX 580 х 7 шт. 211 Mh/s,179 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_radeon_rx_580_h_7_sht._211_mhs_1512423891
 Видеокарты Gigabyte GV-N108tgaming OC-11GD,60 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarty_gigabyte_gv-n108tgaming_oc-11gd_1299962724?slocation=653240
" VGA Видекарты Radeon, NVidia, Майнинг",22 300 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/vga_videkarty_radeon_nvidia_mayning_1516017671?slocation=653240
 Antminer Asic s9(13.5th) Март,92 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_asic_s913.5th_mart_986618418
 Sapphire RX 570 4 Gb Radeon (Nitro+),23 999 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_rx_570_4_gb_radeon_nitro_1297426214?slocation=653240
 Видеокарта MSI AMD Radeon RX 580 armor 8GB,21 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_amd_radeon_rx_580_armor_8gb_1236289172?slocation=653240
 Видеокарта N9800GTX-512MX-F-89-206,500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_n9800gtx-512mx-f-89-206_1000258349
 Видеокарта Asus GTX 1050Ti 4gb,12 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_gtx_1050ti_4gb_945002028
 Asus Strix-GTX970-DC2OC-4GD5,15 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_strix-gtx970-dc2oc-4gd5_810385904?slocation=653240
 AJA Kona 3 карта видеозахвата PC и MAC,20 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/aja_kona_3_karta_videozahvata_pc_i_mac_881985587
" Asus GeForce GTX 1060 dual OC, Обмен",20 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_1060_dual_oc_obmen_1096353696
 Zotac GeForce GTX 1050 Ti 1290Mhz PCI-E 3.0 4096Mb,11 500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/zotac_geforce_gtx_1050_ti_1290mhz_pci-e_3.0_4096mb_1241399050
 MSI GeForce GTX 1070 Ti Armor nytnohjain (8 GB),45 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1070_ti_armor_nytnohjain_8_gb_1582404680
 Radeon RX 560,5 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_rx_560_1662839158?slocation=653240
 Видеокарта Sapphire Radeon R9 280 /HD 7950,6 500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_sapphire_radeon_r9_280_hd_7950_1724556187
 Видеокарта Asus GTX 1050 Ti 4gb,10 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_gtx_1050_ti_4gb_1033197070
 PCI-e тройник,1 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/pci-e_troynik_1497428094
 MSI GTX 1070,27 500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_gtx_1070_1541549940?slocation=653240
 Видеокарта,1 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1474830369
 Видео карты gigabyte Видеокарта gigabyte GV-NX66T,400 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/video_karty_gigabyte_videokarta_gigabyte_gv-nx66t_1574658063?slocation=653240
 Видеокарта zotac GTX 560 1 GB,3 500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_zotac_gtx_560_1_gb_1213870654
 Asus nvidia geforce gtx 770 2gb,8 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_nvidia_geforce_gtx_770_2gb_1681506928
 Gigabyte Aorus GTX 1080 Ti Xtreme Edition,52 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_aorus_gtx_1080_ti_xtreme_edition_1112366201
 Sli мост,500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/sli_most_1522865380?slocation=653240
 Видеокарта GTX 560 Ti,1 500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx_560_ti_1342511982?slocation=653240
 Asus GeForce GTX 1060 dual OC 6Gb,17 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_1060_dual_oc_6gb_1719240410?slocation=653240
 Видеокарта Palit Nvidia GTX 1060,14 990 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_nvidia_gtx_1060_1086419203
 Nvidia GeForce 9800 GTX/9800 GTX+,1 500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_9800_gtx9800_gtx_1335642727
 Gtx 1060 6гб kfa2 обмен,16 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1060_6gb_kfa2_obmen_1548814277
 Radeon hd 4870,1 100 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_hd_4870_1044112913
 Майнинг ферма на 6 видеокарт GTX1080 8Gb,330 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_na_6_videokart_gtx1080_8gb_1504642898
 Риг Ферма на 11 geforce gtx 3550 sol/s 25000/мес,210 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/rig_ferma_na_11_geforce_gtx_3550_sols_25000mes_962210258?slocation=653240
 Видеокарта Palit GeForce4 MX440,200 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_geforce4_mx440_993007352
 Ферма для майнинга,90 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_1431960661
 Palit GTX 1060 3Gb Dual SAMSUNG,18 500 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_gtx_1060_3gb_dual_samsung_1608525688
 Видеокарта MSI GeForce GTX 1060,14 000 р.,05_09_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_geforce_gtx_1060_1340638185?slocation=653240
