" Видеокарта pcie16 RX 570, RX 580",19 300 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_pcie16_rx_570_rx_580_1344556942
" Gigabyte RX580 8GB, (RX 580)",20 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_rx580_8gb_rx_580_1647254861?slocation=653240
 AMD rx 470 4gb,14 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/amd_rx_470_4gb_1540819429
 Ферма Риг Msi 1060 aero 3GB SAMSUNG,145 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_rig_msi_1060_aero_3gb_samsung_1313538638?slocation=653240
" Переходники для видеокарт,райзеры,все для майнинга",200 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/perehodniki_dlya_videokartrayzeryvse_dlya_mayninga_804708968
 Gigabyte Geforce gtx 1080 8gb,38 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_1080_8gb_1064540137
" Райзер для фермы (синхронизатор, эмулятор)",170 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_dlya_fermy_sinhronizator_emulyator_1188343705?slocation=653240
 Gigabyte RX580 gaming 8G MI(GV-RX580gaming-8GD-MI),19 800 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_rx580_gaming_8g_migv-rx580gaming-8gd-mi_1479543219
 Riser USB 3.0 006С,500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/riser_usb_3.0_006s_1698178606?slocation=653240
 Nvidia GTX 1060 6Gb Asus Strix,19 700 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_gtx_1060_6gb_asus_strix_1416755003?slocation=653240
 Майнинг ферма на 6 видеокарт GTX1080 8Gb,325 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_na_6_videokart_gtx1080_8gb_1504642898
 Sapphire Radeon R9 270X 4GB gddr5 with boost,8 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_radeon_r9_270x_4gb_gddr5_with_boost_542105623
 Фермы под ключ на ваших/наших картах,9 999 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_pod_klyuch_na_vashihnashih_kartah_1031938315?slocation=653240
 Nvidia GeForce 9600 GT 512Мб,899 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_9600_gt_512mb_1720299170
 Gtx 770,8 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_770_1232649697
 Охлаждение от видеокарты gtx580,300 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/ohlazhdenie_ot_videokarty_gtx580_1239729027?slocation=653240
 PCI-e тройник,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/pci-e_troynik_1497428094
 Asus ROG poseidon GTX1080TI,50 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_rog_poseidon_gtx1080ti_1300576975?slocation=653240
 Asus r9 290x,9 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_r9_290x_1089506041?slocation=653240
 Видеокарта Gigabyte GV-N430-1GI,1 200 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_gv-n430-1gi_1126137578
" Gigabyte nVidia GeForce GTX 1050TI, 4GB",12 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_nvidia_geforce_gtx_1050ti_4gb_1694343666?slocation=653240
 Видеокарта,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1474830369
 MSI gaming x gtx1060-6gb,18 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_gaming_x_gtx1060-6gb_1113622033
 Видеокарта geeforce gtx 650 2 gb,2 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_geeforce_gtx_650_2_gb_1536020131?slocation=653240
 Msi Gtx 1060 6 Gb,11 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_gtx_1060_6_gb_1721569768?slocation=653240
 Palit Gtx 970,9 900 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_gtx_970_1046389628?slocation=653240
" GeForce GTX 750 Ti, 2 Гб, MSI N-750Ti-2GD5/OC, Box",5 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_750_ti_2_gb_msi_n-750ti-2gd5oc_box_1573776887
 Sapphire HD 3870,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_hd_3870_1693522396?slocation=653240
 Radeon HD 6850,600 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_hd_6850_1591132451
 MSI GeForce GTX 1060 Armor (SAMSUNG),17 900 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1060_armor_samsung_1404688669?slocation=653240
 Radeon hd 4870,1 100 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_hd_4870_1044112913
 Asus Strix GTX1050Ti 4gb,11 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_strix_gtx1050ti_4gb_927203389?slocation=653240
 Видеокарта palit GTX750 StormX 2GB,5 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_gtx750_stormx_2gb_1498739151
 Radeon 9600 128mb,200 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_9600_128mb_1044572976
 Видеокарта GeForce MX440-8x 64M,100 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_geforce_mx440-8x_64m_1155452800?slocation=653240
 Evga GeForce GTX 1060 1607Mhz PCI-E 3.0 3072Mb,23 300 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/evga_geforce_gtx_1060_1607mhz_pci-e_3.0_3072mb_1604294954
 Видеокарта MSI GeForce GTX 1080Ti 1531Mhz 11264Mb,85 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_geforce_gtx_1080ti_1531mhz_11264mb_1502811171
 Nvidia GeForce GTX 1070 (Palit Dual Fan),24 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_gtx_1070_palit_dual_fan_1522961567?slocation=653240
 Sapphire hd 3870 512mb ddr4 256bit,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_hd_3870_512mb_ddr4_256bit_1220115493?slocation=653240
 Gigabyte gv-r545-1gi,500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gv-r545-1gi_981472371
 Видеокарта gt8500,500 р.,06_08_2018,/sankt-peterburg_pushkin/tovary_dlya_kompyutera/videokarta_gt8500_1710895717
 Gigabyte GeForce GTX 1070 на гарантии,27 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_1070_na_garantii_1391481281
 Видеокарта MSI GTX 950,4 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_gtx_950_1597404915?slocation=653240
 Коробка от новой видеокарты asus GeForce GT 740 OC,300 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/korobka_ot_novoy_videokarty_asus_geforce_gt_740_oc_1313709269
 Nvidia quadro 600,500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_quadro_600_1240292639
 Asus Radeon HD 5450 EAH5450 silent/DI/1GD3,500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_radeon_hd_5450_eah5450_silentdi1gd3_1460266458?slocation=653240
" Видеокарта NVidia GeForce GT210, 512Mb",650 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_geforce_gt210_512mb_1544412406?slocation=653240
 Видеокарта GeForce GT240,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_geforce_gt240_1266181905?slocation=653240
 Nvidia geforce gtx 460,1 300 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_gtx_460_1301469747
 Hd 6670 2gb,2 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/hd_6670_2gb_1272140764?slocation=653240
 Antminer s9,67 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_s9_1476564299?slocation=653240
" Обмен,продажа MSI GTX 1070 aero ITX 8G OC",23 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/obmenprodazha_msi_gtx_1070_aero_itx_8g_oc_1232318498
 Gigabyte GeForce GTX 1050 TI 4GB G1 gaming,9 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_1050_ti_4gb_g1_gaming_1277156437?slocation=653240
 Видеокарта GigaByte GTX 650,2 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_gtx_650_1523755623?slocation=653240
 Видеокарта asus PCI-E dual-GTX 1060 6GB,22 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_pci-e_dual-gtx_1060_6gb_1084364446
 Sapphire Radeon HD 7850 OC Edition 2 GB,4 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_radeon_hd_7850_oc_edition_2_gb_1322008505?slocation=653240
 RX580 8Gb HIS - SAMSUNG - 29-30Мх (3шт),17 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx580_8gb_his_-_samsung_-_29-30mh_3sht_1225143538?slocation=653240
 Видеокарта hd7970 (r9 280),10 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_hd7970_r9_280_1202917087
 Palit GeForce GTX 1070 Ti,29 999 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_geforce_gtx_1070_ti_1310962546
 Видеокарта engts250 DK/DI/1GD3,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_engts250_dkdi1gd3_1492205536?slocation=653240
 Видеокарта MSI GTX650 2GB,2 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_gtx650_2gb_1517306926?slocation=653240
 Видеокарта gigabyte GeForce 7600 GT 256 Мб,500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_7600_gt_256_mb_1225062402?slocation=653240
 Radeon RX460 2Gb Gigabyte,5 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_rx460_2gb_gigabyte_1506696207?slocation=653240
 Видеокарта asus Geforce GT 740 gddr5 1Gb,2 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_geforce_gt_740_gddr5_1gb_1278037028
 Radeon RX 460,6 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_rx_460_1404233805?slocation=653240
 Evga GeForce GTX 1080 FTW2 gaming,35 990 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/evga_geforce_gtx_1080_ftw2_gaming_1514962252
 Майнинг ферма на картах gigabyte 1070,135 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_na_kartah_gigabyte_1070_1657391706
 Asus Strix 1080 TI OC,60 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_strix_1080_ti_oc_1135901607?slocation=653240
 Видеокарта palit gtx 1060 6gb,20 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_gtx_1060_6gb_1559889055?slocation=653240
 Geforce gtx 1050ti phoenix,12 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_1050ti_phoenix_1407424478
 Майнинг ферма 6x1060 3GB Hynix,110 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_6x1060_3gb_hynix_1001315546
 Видеокарта asus EAH 5750/1GB/DDR5,1 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_eah_57501gbddr5_1651660291?slocation=653240
 Видеокарта для пк- MSI GTX 760 Gaming,7 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_dlya_pk-_msi_gtx_760_gaming_1436260457
 Майнинг Ферма на msi 1060 230Mhs,240 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_na_msi_1060_230mhs_1316555376
 Видеокарта XFX Radeon RX 460 4gb,7 200 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_xfx_radeon_rx_460_4gb_1690138115?slocation=653240
 Видеокарта asus 4870,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_4870_1548460024
 Майнинг ферма на 6 видеокарт AMD RX 580 8gb m4k3g1,249 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_na_6_videokart_amd_rx_580_8gb_m4k3g1_1357405902
 Видеокарта asus R7 250,3 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_r7_250_1584746978?slocation=653240
 Райзер,400 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_1013798073
 Asus geforce gtx 760,4 300 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_760_923709308
 Видеокарта PowerColor AX5770,3 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_powercolor_ax5770_1476630928?slocation=653240
 Видеокарта HIS Ati Radeon HD 4850 (512мб) IceQ4,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_his_ati_radeon_hd_4850_512mb_iceq4_952894567?slocation=653240
 Видеокарта Palit GF210 1024M DDR3,1 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_gf210_1024m_ddr3_1583300410?slocation=653240
 Nvidia GeForce GTX 970 Gigabyte 1178Mhz 4096Mb 4GB,14 900 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_gtx_970_gigabyte_1178mhz_4096mb_4gb_1351654021?slocation=653240
 Видеокарта,9 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1278696091?slocation=653240
 Майнинг ферма,140 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_1538163718?slocation=653240
 Palit GTX 1080Ti gamerock premium edition,56 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_gtx_1080ti_gamerock_premium_edition_1642061233
 Ферма для майнинга 12 шт 1050 ti,199 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_12_sht_1050_ti_1665396142
 Асик Asic S 9 Antminer,56 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/asik_asic_s_9_antminer_1453515736?slocation=653240
 Gigabyte GeForce GTX 1060 3gb (3072mb),14 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_1060_3gb_3072mb_1596721367
 GTX 1070,25 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1070_1082474705?slocation=653240
 Майнинг Райзера -006 с,300 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_rayzera_-006_s_962932817?slocation=653240
 Sapphire radeon hd 7970 dual-x,10 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_radeon_hd_7970_dual-x_1243929860
 Видеокарта AMD Sapphire RX 580 Nitro+ 4GB,20 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_amd_sapphire_rx_580_nitro_4gb_1711694099?slocation=653240
 Palit geforce GTX 1070 8GB,33 500 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_geforce_gtx_1070_8gb_938991625
 Райзер,400 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_1013798073
 Ферма для майнинга 12 шт 1050 ti,199 000 р.,06_08_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_12_sht_1050_ti_1665396142
