 Asus ROG strix-GTX1050TI-O4G-gaming,14 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_rog_strix-gtx1050ti-o4g-gaming_1070325047
 GeForce GTX 970 4GB palit,11 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_970_4gb_palit_1048036934?slocation=653240
 Msi geforce gtx 1060 aero itx 6gb,22 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1060_aero_itx_6gb_1269469829
 Видеокарта gtx 1050 Ti,10 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx_1050_ti_1713747245
 Видеокарта asus RX 570 4Gb strix gaming,18 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_rx_570_4gb_strix_gaming_1197475276
 GTX 1050 TI,9 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1050_ti_1225522728
 Asus gtx 1050ti 4gb cerberus Видеокарта,11 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_gtx_1050ti_4gb_cerberus_videokarta_1479341548
 Sparkle GeForce GT 240 561Mhz PCI-E 2.0 gddr5 512M,2 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/sparkle_geforce_gt_240_561mhz_pci-e_2.0_gddr5_512m_549105195
 Asus GeForce GTX 1080 Ti ROG-strix-O11G gaming,62 900 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_1080_ti_rog-strix-o11g_gaming_994755761?slocation=653240
 Каркас. Риг. Корпус для майнинга. На 16 карт,500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/karkas._rig._korpus_dlya_mayninga._na_16_kart_973047017
 Видеокарта Nvidia GeForce GTX 660,4 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_geforce_gtx_660_1201345250
 Видеокарта gigabyte nvidia GeForce 9400 GT,900 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_nvidia_geforce_9400_gt_1661385690
 Gigabyte GTX 1080 Ti,45 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gtx_1080_ti_1658813210?slocation=653240
 R9 270X,6 000 р.,05_25_2018,/sankt-peterburg_kolpino/tovary_dlya_kompyutera/r9_270x_1387515007
 Palit 1070 гарантия,25 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_1070_garantiya_1281849347
 Sapphire Radeon RX570 nitro+ 8Gb,20 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_radeon_rx570_nitro_8gb_1217504005
 GeForce 4 Ti 4200 128Мб AGP-4x,250 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_4_ti_4200_128mb_agp-4x_1620436224
 Aorus GeForce GTX 1080 Xtreme Edition 8G,38 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/aorus_geforce_gtx_1080_xtreme_edition_8g_1671230355?slocation=653240
 GTX 1060 KFA2 3 Gb,14 900 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1060_kfa2_3_gb_1545995874
 USB 3.0 Riser-ы и расширители для видеокарт PCI-E,500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/usb_3.0_riser-y_i_rasshiriteli_dlya_videokart_pci-e_914673268
 Райзеры ver 008 6pin+SATA+molex(Premium вариант),700 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzery_ver_008_6pinsatamolexpremium_variant_964583201
 Gigabyte Radeon RX 570 gaming 4G,15 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_radeon_rx_570_gaming_4g_1649409436?slocation=653240
 Видеокарта Sapphire Radeon HD 6450 625Mhz PCI-E 2,1 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_sapphire_radeon_hd_6450_625mhz_pci-e_2_1419366220
 Asus GeForce GTX 960 turbo OC 4GB,9 950 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_960_turbo_oc_4gb_1438130267?slocation=653240
 Gigabyte Radeon RX 580 Gaming 8192Mb gddr5 Новая,24 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_radeon_rx_580_gaming_8192mb_gddr5_novaya_1423710222
 GTX 750 Ti 2gb,5 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_750_ti_2gb_1537802453
 Видеокарта,1 999 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1245868314?slocation=653240
 Фермы Риги 1080 TI 1060 3 gb rx470 8 gb,95 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_rigi_1080_ti_1060_3_gb_rx470_8_gb_1596447473
" Райзер ver 007, 008s, переходники, синхронизаторы",200 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_ver_007_008s_perehodniki_sinhronizatory_1052555344?slocation=653240
 Видеокарта GTX460 smart edition 1024M,500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx460_smart_edition_1024m_1425241780
 Видеокарта Gigabyte Geforce GTX 590,2 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_gtx_590_1256538300
 Игровая Geforce GTX 970,15 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/igrovaya_geforce_gtx_970_1596148287?slocation=653240
 Майнинг ферма 8 GPU asus dual GTX1060 oс 6GB,250 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_8_gpu_asus_dual_gtx1060_os_6gb_1569047837?slocation=653240
" Ферма 480 Mh/s, 12 карт P104-100 серия майнинг",520 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_480_mhs_12_kart_p104-100_seriya_mayning_1260103947?slocation=653240
 Asus Radeon R9 280 strix OC 3Gb Торг,7 999 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_radeon_r9_280_strix_oc_3gb_torg_1052232002?slocation=653240
 Офисная Видеокарта,270 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/ofisnaya_videokarta_1360197038?slocation=653240
 GT 1030,4 700 р.,05_25_2018,/sankt-peterburg_kolpino/tovary_dlya_kompyutera/gt_1030_1328424002
 Zotac GeForce 210 512 Мб DDR2,600 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/zotac_geforce_210_512_mb_ddr2_1323189752?slocation=653240
 Gtx 1080 Palit Game Rock Premium 8 gb,40 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1080_palit_game_rock_premium_8_gb_1529185790?slocation=653240
 Asus GeForce GTX 980 Strix OC,16 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_980_strix_oc_1485176482?slocation=653240
 RX470 RX 470 Strix asus 4GB,16 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx470_rx_470_strix_asus_4gb_1221197702?slocation=653240
 Видеокарта,4 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1696721887
 Palit GeForce GTX 1060 6144Mb 192bit StormX,17 999 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_geforce_gtx_1060_6144mb_192bit_stormx_1215345725
 Видеокарта Sapphire R9 380,8 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_sapphire_r9_380_1457959435?slocation=653240
 Sapphire Radeon RX570 Pulse 4g OC (11266-04-20G),22 500 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_radeon_rx570_pulse_4g_oc_11266-04-20g_1502160950
 Msi geforce gtx 1060 aero itx 6gb,22 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1060_aero_itx_6gb_1269469829
 Видеокарта asus RX 570 4Gb strix gaming,18 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_rx_570_4gb_strix_gaming_1197475276
 Palit 1070 гарантия,25 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_1070_garantiya_1281849347
 GTX 1060 KFA2 3 Gb,14 900 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1060_kfa2_3_gb_1545995874
 Фермы Риги 1080 TI 1060 3 gb rx470 8 gb,95 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_rigi_1080_ti_1060_3_gb_rx470_8_gb_1596447473
 Asus ROG strix RX570 4G (ROG-strix-RX570-4G ),20 300 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_rog_strix_rx570_4g_rog-strix-rx570-4g_1034381986
 Видеокарта Radeon hd 7770 1gb ddrddr5,1 300 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_radeon_hd_7770_1gb_ddrddr5_1143371509
 Gigabyte RX580 gaming 8G (GV-RX580gaming-8GD),24 800 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_rx580_gaming_8g_gv-rx580gaming-8gd_1634221641
 Nvidia GeForce FX 5600,1 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_fx_5600_793126162
 Palit GTX550Ti 1gb gddr5,2 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_gtx550ti_1gb_gddr5_1571930923?slocation=653240
 Asus strix top RX580 (ROG-strix-RX580-T8G-gaming),30 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_strix_top_rx580_rog-strix-rx580-t8g-gaming_1326332085
 Продам видеокарты,1 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/prodam_videokarty_1116891471
 Видеокарта gigabyte 1050,8 000 р.,05_25_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_1050_1683592165?slocation=653240
