 Nvidia GTX 1080 gigabyte Aorus,35 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_gtx_1080_gigabyte_aorus_1254597104?slocation=653240
" Майнинг ферма, 8 RX Sapphire Nitro+ 570 8gb, 260мх",250 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_8_rx_sapphire_nitro_570_8gb_260mh_1701619184
 Ферма Риг Msi 1060 aero 3GB SAMSUNG,145 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_rig_msi_1060_aero_3gb_samsung_1313538638?slocation=653240
 Ферма для майнинга RX 570 8шт (250 mh/s) +подарок,190 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_rx_570_8sht_250_mhs_podarok_1336029877
 Асик Asic S 9 Antminer,50 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/asik_asic_s_9_antminer_1453515736?slocation=653240
 Ферма майнинг на 4 видеокарты1060(обмен,79 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_mayning_na_4_videokarty1060obmen_1364769562?slocation=653240
 AMD rx 470 4gb,14 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/amd_rx_470_4gb_1540819429
 Майнинг ферма риг на 12 видеокарт GTX 1070 + 1060,300 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_rig_na_12_videokart_gtx_1070_1060_1511052027
 Видеокарта Nvidia Asus Dual GTX 1070 8gb,28 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_asus_dual_gtx_1070_8gb_1377552935?slocation=653240
 Видеокарта gtx570,3 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx570_1142182666
 Видеокарта для ноутбука Acer MXM II - Nvidia 8400M,2 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_dlya_noutbuka_acer_mxm_ii_-_nvidia_8400m_697779216
 Видеокарта Nvidia MXM Quadro K3100M ноутбук 770M,12 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_mxm_quadro_k3100m_noutbuk_770m_157360705
 PNY GeForce GTX 1080 Ti LED Blower Edition,58 990 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/pny_geforce_gtx_1080_ti_led_blower_edition_1656116622
 Видеокарта gigabyte GeForce GTX 650 Ti 2048Mb,4 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_gtx_650_ti_2048mb_1602348810?slocation=653240
 Evga GeForce GTX 1070 SC 8GB (gddr5 P4-6173-KR),19 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/evga_geforce_gtx_1070_sc_8gb_gddr5_p4-6173-kr_1487738769?slocation=653240
 Gtx 1050,9 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1050_1196503437
 Radeon X1300 video card 256MB,350 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_x1300_video_card_256mb_1649060063?slocation=653240
 R7 260X 2Gb,1 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/r7_260x_2gb_1268978216
 Asus Dual GeForce GTX 1060 3GB OC на гарантии,13 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_dual_geforce_gtx_1060_3gb_oc_na_garantii_1597398123
 Radeon HD 6850,2 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_hd_6850_1423062467
 Видеокарта Gigabyte GeForce GTX 650 2Гб,3 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_gtx_650_2gb_1324982400?slocation=653240
 Видеокарта Gigabyte GTX 970 4GB GV-N970WF3OC-4GD,11 900 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_gtx_970_4gb_gv-n970wf3oc-4gd_1383228603?slocation=653240
 GeForce GT730 2Gb DDR5 gigabyte gv-n730d5-2gi,2 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gt730_2gb_ddr5_gigabyte_gv-n730d5-2gi_1251332167
 Gigabyte GTX 1060 3GB Windforce,14 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gtx_1060_3gb_windforce_1698649690?slocation=653240
 PNY GTX 980 ti 6 gb,31 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/pny_gtx_980_ti_6_gb_1284349212?slocation=653240
 Продам коннектор для соединения двух видеокарт нви,500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/prodam_konnektor_dlya_soedineniya_dvuh_videokart_nvi_994930945
 Видеокарта AGP GeForce FX 5200 Asus FX 5200 128MB,250 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_agp_geforce_fx_5200_asus_fx_5200_128mb_919230759
 Asus ROG GeForce GTX 1060 strix 6gb,13 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_rog_geforce_gtx_1060_strix_6gb_1174698802?slocation=653240
 Видеокарта Asus Nvidia GeForce 210 - 1 GB,999 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_nvidia_geforce_210_-_1_gb_1222447558?slocation=653240
 Asus GTX 1070 Strix 8G ROG OEM,28 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_gtx_1070_strix_8g_rog_oem_1180804613?slocation=653240
 Hdmi эмулятор монитора VER.1.4,350 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/hdmi_emulyator_monitora_ver.1.4_1244053155?slocation=653240
 Райзер/рейзер,500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzerreyzer_1052560968
 Видеокарта,2 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1287239479?slocation=653240
 Видеокарта Sapphire Nitro+ Radeon RX 470 8 GB,16 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_sapphire_nitro_radeon_rx_470_8_gb_1068023146
 XFX HD 6970 Arctic Cooling Accelero Xtreme Plus II,5 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/xfx_hd_6970_arctic_cooling_accelero_xtreme_plus_ii_933581869
 ATI Radeon HD2600XT 256Mb DDR3 PCI-E,600 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/ati_radeon_hd2600xt_256mb_ddr3_pci-e_907058453
 Palit GTX 1060 Super JetStream SAMSUNG обмен,16 999 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_gtx_1060_super_jetstream_samsung_obmen_1472604522
 Видеокарта,1 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1105043566?slocation=653240
 Видеокарта Nvidia GTX650 Ti Boost 2GB,4 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_gtx650_ti_boost_2gb_1362828797?slocation=653240
 Nvidia GeForce GTX650 TI,3 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_gtx650_ti_1613037165?slocation=653240
 R9 380 4gb gaming msi,7 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/r9_380_4gb_gaming_msi_1608714208
" Видеокарта asus AMD Radeon R5 230, R5230-SL-1GD3",1 199 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_amd_radeon_r5_230_r5230-sl-1gd3_1688917381?slocation=653240
 Видеокарта Fujitsu siemens pi2550,2 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_fujitsu_siemens_pi2550_1535976544
 Видеокарта GTX470,2 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx470_1573928831?slocation=653240
 Видеокарта asus turbo GTX 1070 8G,28 990 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_turbo_gtx_1070_8g_1564988036
 Видеокарта Asus dual 1070 8G,32 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_dual_1070_8g_1548408315
 Видео карта nvidia Quadro FX 5600,50 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/video_karta_nvidia_quadro_fx_5600_932234009
 Видеокарта для ноутбука Asus K70 k66,2 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_dlya_noutbuka_asus_k70_k66_855676911
 Видеокарта MXM от ноутбука Roverbook,2 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_mxm_ot_noutbuka_roverbook_855678483
 Видеокарта asus GTX780,11 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_gtx780_1168539120
 Видеокарта Nvidia GeForce GTX 660,4 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_geforce_gtx_660_1080175684?slocation=653240
 GeForce GTX 1060 3GB MSI,12 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_1060_3gb_msi_972960153?slocation=653240
 AMD\ATI Sapphire Radeon 1950 PRO AGP,1 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/amdati_sapphire_radeon_1950_pro_agp_1251816242
 Видеокарта Nvidia GeForce GTX460 asus,4 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_geforce_gtx460_asus_1180198081
 Palit Super JetStream gtx 1060 6gb,23 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_super_jetstream_gtx_1060_6gb_1367036442?slocation=653240
 Кабели 2*4pin molex to 6pin VGA,50 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/kabeli_24pin_molex_to_6pin_vga_1614649009?slocation=653240
 Asus GeForce 670,8 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_670_1715676796?slocation=653240
 Видеокарта asus GeForce GTX 1060 6GB новая,19 999 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_geforce_gtx_1060_6gb_novaya_1399409474
 Жесткий sli мост Asus (SLI HB Bridge),690 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/zhestkiy_sli_most_asus_sli_hb_bridge_1416613932
 Видеокарта AMD Radeon 5770 His 1Gb,2 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_amd_radeon_5770_his_1gb_1450599875?slocation=653240
 Продаю видео карту,1 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/prodayu_video_kartu_1179333198
 RX580 8 GB Gigabyte Gaming,22 999 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx580_8_gb_gigabyte_gaming_1594237078?slocation=653240
" Asus GeForce GTX 1060, GTX1060-6G Память самсунг",25 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_1060_gtx1060-6g_pamyat_samsung_1205890252
" Коробки материнские платы, блоки питания, видеокар",100 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/korobki_materinskie_platy_bloki_pitaniya_videokar_1243708762?slocation=653240
 GTX 760 2Gb,6 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_760_2gb_1530110605?slocation=653240
 Видеокарта GT 640 2048msddr3128B (новая в упаковк),1 900 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gt_640_2048msddr3128b_novaya_v_upakovk_1212328738?slocation=653240
 Майнинг фермы,45 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_fermy_1433701124
 Видеокарта Nvidia FX5200 128Мб,200 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_fx5200_128mb_1100993678
 Видеокарта Asus GTX970,14 500 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_gtx970_1285293577
 Asus GTX-1070 Dual,30 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_gtx-1070_dual_1552242729?slocation=653240
 Видеокарта Nvidia 660ti от Asus,7 000 р.,06_12_2018,/sankt-peterburg_peterhof/tovary_dlya_kompyutera/videokarta_nvidia_660ti_ot_asus_1359641749
 Две видеокарты MSI GeForce GTX1080 Sea Hawk EK X,40 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/dve_videokarty_msi_geforce_gtx1080_sea_hawk_ek_x_1098327908
 N750 lvds Cable 1422-01J7000,1 200 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/n750_lvds_cable_1422-01j7000_834628407
 Видеокарта gtx 950 strix,9 000 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx_950_strix_922824029
 Riser (Райзер) ver.007 майнинг,300 р.,06_12_2018,/sankt-peterburg/tovary_dlya_kompyutera/riser_rayzer_ver.007_mayning_1532503571?slocation=653240
