 Antminer Asic s9(13.5th) Март нбп,95 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_asic_s913.5th_mart_nbp_986618418
 Майнинг ферма 26 видеокарт,700 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_26_videokart_1546566681
 Майнинг ферма 13 GPU RX470,400 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_13_gpu_rx470_1593453847
 Фермы для майнинга разных конфигураций,70 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_dlya_mayninga_raznyh_konfiguratsiy_1037161492?slocation=653240
 Ферма для майнинга Radeon RX 580 х 7 шт. 211 Mh/s,179 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_radeon_rx_580_h_7_sht._211_mhs_1512423891
" VGA Видекарты Radeon, NVidia, Майнинг",23 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/vga_videkarty_radeon_nvidia_mayning_1516017671?slocation=653240
 Sapphire RX 570 4 Gb Radeon (Nitro+),23 999 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_rx_570_4_gb_radeon_nitro_1297426214?slocation=653240
 GeForce GTX 1070 iChill,30 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_1070_ichill_1512651480?slocation=653240
 Sapphire RX 550 4 Гб,7 500 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_rx_550_4_gb_1150729436?slocation=653240
 GeForce 460 GTX Palit,2 790 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_460_gtx_palit_883885464
 Видеокарта GT220,500 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gt220_1722231084
 Evga GTX 1070 ti ACX 3.0,44 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/evga_gtx_1070_ti_acx_3.0_1083655323?slocation=653240
 Райзер / Riser molex ver. 006,350 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_riser_molex_ver._006_1343738084
 Asus cerberus-GTX1070TI-A8G 8192,40 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_cerberus-gtx1070ti-a8g_8192_968641017
 Gigabyte gtx 780,9 500 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gtx_780_1675528142?slocation=653240
 Видеокарта GeForce GF210,300 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_geforce_gf210_1265514009
 Видеокарта,400 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1244034787
 Видеокарта MSI AMD Radeon RX570 4GB,19 500 р.,05_05_2018,/sankt-peterburg_pushkin/tovary_dlya_kompyutera/videokarta_msi_amd_radeon_rx570_4gb_1077937554
 6870 MSI,2 300 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/6870_msi_1434933405
 Видеокарта Gigabyte GTX 650 1 Gb,3 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_gtx_650_1_gb_1230565227
 GTX 1050,11 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1050_949814933
 GTX 260,2 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_260_1394477196?slocation=653240
 Майнинг ферма (риг) на 7 видеокарт GTX 1060,160 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_rig_na_7_videokart_gtx_1060_1336598957
 Msi GTX 1050 ti gaming x 4gb,12 500 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_gtx_1050_ti_gaming_x_4gb_1282318768
 Ферма для майнинга 3x 1080 Ti хешрейт 2.1 кН/s ZEC,150 000 р.,05_05_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_3x_1080_ti_heshreyt_2.1_kns_zec_1600993782
