 GTX 1070 Asus strix-O8G-gaming,31 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1070_asus_strix-o8g-gaming_1376687415
 Майнинг Ферма(Риг) Любые решения,70 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_fermarig_lyubye_resheniya_1068236057
 Видеокарта asus turbo GTX 1070 8G,29 990 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_turbo_gtx_1070_8g_1564988036
 Фермы для майнинга разных конфигураций,70 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_dlya_mayninga_raznyh_konfiguratsiy_1037161492?slocation=653240
 Видеокарта Radeon R9 290X,14 500 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_radeon_r9_290x_1414039293?slocation=653240
" Переходники для видеокарт,райзеры,все для майнинга",200 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/perehodniki_dlya_videokartrayzeryvse_dlya_mayninga_804708968
 AMD rx 470 4gb,14 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/amd_rx_470_4gb_1540819429
" Райзер ver 007, 008s, переходники, синхронизаторы",200 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_ver_007_008s_perehodniki_sinhronizatory_1052555344?slocation=653240
 Zotac geforce GTX 1060 AMP Edition 6GB,18 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/zotac_geforce_gtx_1060_amp_edition_6gb_1724232880
 Gt 8600,550 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/gt_8600_943971205
 Nvidia geforce 960 strix,14 500 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_960_strix_1581915146
 Palit GeForce GTX 750 Ti StormX Dual,4 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_geforce_gtx_750_ti_stormx_dual_1274784920?slocation=653240
 Видеокарта ATI HD3870 Powercolor 512 Мб PCI-e x16,1 500 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_ati_hd3870_powercolor_512_mb_pci-e_x16_1199746413
 Видеокарта Gtx 1070 founders edition новая не расп,26 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx_1070_founders_edition_novaya_ne_rasp_1384182510?slocation=653240
 Видеокарта,20 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1209486806?slocation=653240
 Видеокарта palit gtx1060 на 3gb,15 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_gtx1060_na_3gb_1628157763
 Майнинг-ферма 1080 TI 4 шт,210 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning-ferma_1080_ti_4_sht_1386037908
 Gtx 650 ti 2gb gtx650ti 650ti,2 500 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_650_ti_2gb_gtx650ti_650ti_1438799999
 Видеокарта MXM для ноутбука Nvidia 9300M GS Acer,3 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_mxm_dlya_noutbuka_nvidia_9300m_gs_acer_608447082
 GTX 1080 Palit Jetstream,30 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1080_palit_jetstream_1546942062
 Видеокарта ноутбука MXM Nvidia Geforce 9500M GS,3 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_noutbuka_mxm_nvidia_geforce_9500m_gs_607779430
 Майнинг ферма 4 шт. - RX 480 4 gb,115 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_4_sht._-_rx_480_4_gb_1616120599
 Майнинг ферма 4 шт - RX 470 /570,115 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_4_sht_-_rx_470_570_1385225215
 Ферма 4 шт - MSI RX 570 4 Gb,115 000 р.,05_29_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_4_sht_-_msi_rx_570_4_gb_1486965481?slocation=653240
