 GTX 1070 Asus strix-O8G-gaming,31 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1070_asus_strix-o8g-gaming_1376687415
 Майнинг Ферма(Риг) Любые решения,70 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_fermarig_lyubye_resheniya_1068236057
 Видеокарта asus turbo GTX 1070 8G,29 990 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_turbo_gtx_1070_8g_1564988036
 Фермы для майнинга разных конфигураций,70 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_dlya_mayninga_raznyh_konfiguratsiy_1037161492?slocation=653240
 Palit Nvidia GTX1060 6144Mb,13 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_nvidia_gtx1060_6144mb_1226899221
 Видеокарта Radeon R9 290X,14 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_radeon_r9_290x_1414039293?slocation=653240
" Переходники для видеокарт,райзеры,все для майнинга",200 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/perehodniki_dlya_videokartrayzeryvse_dlya_mayninga_804708968
 Видеокарта hd 7850,5 000 р.,06_01_2018,/sankt-peterburg_pushkin/tovary_dlya_kompyutera/videokarta_hd_7850_1230486398?slocation=653240
 Ноутбуки Samsung np270/acer aspire E1 571G на за,200 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/noutbuki_samsung_np270acer_aspire_e1_571g_na_za_890796951
 Профессиональная видеокарта Nvidia Quadro NVS 295,3 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/professionalnaya_videokarta_nvidia_quadro_nvs_295_1589881015?slocation=653240
 GTX 1060 3gb,16 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1060_3gb_1289672279
 Видеокарта MSI N570GTX Twin Frozr III OC нерабочая,1 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_n570gtx_twin_frozr_iii_oc_nerabochaya_1447332332
 Видеокарта Palit GTX 1070 Ti Super JetStream новая,37 850 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_gtx_1070_ti_super_jetstream_novaya_1565903590?slocation=653240
 Видеокарта Palit GeForce GT 520 2048Mb,500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_geforce_gt_520_2048mb_1486699096?slocation=653240
 Nvidia Tesla M1060 4Gb 512Bit gddr3 160Wt 102Gbit,3 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_tesla_m1060_4gb_512bit_gddr3_160wt_102gbit_1221127010
 Gigabyte GV-N4500c-1GI,2 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gv-n4500c-1gi_833161027
 Видеокарты,20 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarty_1187956422
 Видеокарта ATI HD4870 512mb gddr5 256bit,1 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_ati_hd4870_512mb_gddr5_256bit_1525584018
 Gigabyte GeForce GTX 1070 G1 Gaming,28 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_1070_g1_gaming_1602007116
 Inno3d 1070 ichill x4 8gb,31 999 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/inno3d_1070_ichill_x4_8gb_960001580?slocation=653240
 MSI GeForce GTX650Ti Power Edition OC Cyclone II,3 900 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx650ti_power_edition_oc_cyclone_ii_1561863683
 Palit GT430,1 200 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_gt430_1458343499
 Видеокарта Palit GTX 650 TI 1 GB,2 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_gtx_650_ti_1_gb_979282013?slocation=653240
 Видеокарта,2 200 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1264571747
 Gigabyte GeForce GTX 1060 3G,15 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_1060_3g_1334462295?slocation=653240
 Видеокарта gtx 960 asus turbo,8 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx_960_asus_turbo_1575949704?slocation=653240
 Asus AMD Radeon HD 7750 1gd5-v2,2 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_amd_radeon_hd_7750_1gd5-v2_1589932966
 Видеокарта,7 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1560833098
 Видеокарта Gigabyte Geforce GTX 670 2gb (топовая),6 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_gtx_670_2gb_topovaya_927477619?slocation=653240
 Gtx 1060 6gb,15 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1060_6gb_1089372879
 Видеокарта GTS 450 (1 gb),1 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gts_450_1_gb_1618169141?slocation=653240
 Gtx 550 ti,2 500 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_550_ti_1573955578?slocation=653240
 Asus EN GTX 460 TOP/2DI/256bit/1GB,3 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_en_gtx_460_top2di256bit1gb_1475971883
 NVidia FX 5200 128Мб,499 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_fx_5200_128mb_1166668584
 Palit GTX 1070 GameRock,27 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_gtx_1070_gamerock_1460217041
 Asus GeForce GTX 580 782Mhz PCI-E 2.0 1536Mb,2 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_580_782mhz_pci-e_2.0_1536mb_1189847468
 Ферма для майнинга на Sapphire Nitro+ RX 570 4gb,235 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/ferma_dlya_mayninga_na_sapphire_nitro_rx_570_4gb_1477915888
 Видеокарта,250 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1015739979?slocation=653240
 GTX 750TI 2048 Mb,6 000 р.,06_01_2018,/sankt-peterburg_pushkin/tovary_dlya_kompyutera/gtx_750ti_2048_mb_1380084024
 Майнинг ферма 1080ti6 Видеокарт,405 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_1080ti6_videokart_1449137534
 RX 470 на 5 видеокарт,145 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx_470_na_5_videokart_1523546488
 7 видеокарт*1080 ti*4гб DDR4,485 000 р.,06_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/7_videokart1080_ti4gb_ddr4_1705690879
