 Msi geforce gtx 1060 gaming 3gb,15 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1060_gaming_3gb_1269469829
 Продам или обменяю Palit Gt 1030 2gb,4 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/prodam_ili_obmenyayu_palit_gt_1030_2gb_1387834605
 Gigabyte GeForce GTX 970 GV-N970G1 gaming-4GD,13 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_970_gv-n970g1_gaming-4gd_1422851276?slocation=653240
 Asus Expedition GeForce GTX 1050 Ti,12 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_expedition_geforce_gtx_1050_ti_1365171971
 Msi geforce gtx 1060 3gb gaming x,23 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1060_3gb_gaming_x_1694595950?slocation=653240
 MSI GTX 950 2gb на гарантии,7 800 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_gtx_950_2gb_na_garantii_1693759191
 Видеокарта Palit GTX 1070 Ti Super JetStream новая,37 850 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_palit_gtx_1070_ti_super_jetstream_novaya_1565903590?slocation=653240
 MSI GeForce GTX 1080 gaming X 8G 8192 MT,42 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1080_gaming_x_8g_8192_mt_1413464819?slocation=653240
 AMD radeon HIS6970 2GB не стартует,1 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/amd_radeon_his6970_2gb_ne_startuet_1583196695?slocation=653240
 GeForce GTX 1070 Founders edition,27 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_1070_founders_edition_1258001615
 Gigabyte GTX 970 g1 gaming,13 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gtx_970_g1_gaming_1007654005
 Asus GeForce GTX 1080 Ti ROG strix O11G gaming,61 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gtx_1080_ti_rog_strix_o11g_gaming_1520282582?slocation=653240
 Nvidia GT 640,3 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_gt_640_1480665981
 Переходник для видеокарт (riser) Foxline RC-006C,600 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/perehodnik_dlya_videokart_riser_foxline_rc-006c_1614393971?slocation=653240
 Nvidia Quadro FX770M MXM 512MB Acer проф CAD 9600M,4 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_quadro_fx770m_mxm_512mb_acer_prof_cad_9600m_715986631
 Видеокарта ноутбука MXM III A Nvidia Quadro 1000M,5 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_noutbuka_mxm_iii_a_nvidia_quadro_1000m_732928682
 Gigabyte GTX 1060 3GB Windforce,15 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gtx_1060_3gb_windforce_1698649690?slocation=653240
 Видеокарта gigabyte GV-N630-2GI,1 000 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_gv-n630-2gi_1568568060
 Платы видеозахвата TinyVN4 Pro2,500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/platy_videozahvata_tinyvn4_pro2_623871251
 Видеокарта asus Radeon a9600xt/td 128мб,150 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_radeon_a9600xttd_128mb_1566495677
 Radeon 9100 128 mb,199 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_9100_128_mb_1519695071
 Видеокарта Gygabyte GeForce gtx 660,4 500 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gygabyte_geforce_gtx_660_1378980243?slocation=653240
 Gt9500 256 mb,300 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/gt9500_256_mb_1160428672
 PCI-E Riser,600 р.,05_28_2018,/sankt-peterburg/tovary_dlya_kompyutera/pci-e_riser_1441235041
