 Gigabyte rx550,7 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_rx550_1556587428
 Asus Strix Radeon RX 470 4Gb Гарантия спб,16 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_strix_radeon_rx_470_4gb_garantiya_spb_1463891406?slocation=653240
 Видеокарта gigabyte GeForce GTX 760 windforce 3Х,5 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_gtx_760_windforce_3h_1707804231
 Офиснная Видеокарта Asus eax1300pro/256m/a,200 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/ofisnnaya_videokarta_asus_eax1300pro256ma_1412546978
 Видеокарта Sapphire HD5750 1GB gddr5 pcie,2 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_sapphire_hd5750_1gb_gddr5_pcie_1674574955?slocation=653240
 Asus ROG Mars GTX 760(4gb) Двухчиповая,13 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_rog_mars_gtx_7604gb_dvuhchipovaya_1258281489
 Nvidia GeForce 8400 для ноутбука Acer,2 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_8400_dlya_noutbuka_acer_220940471
 Rx580 8gb,22 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx580_8gb_1063842588?slocation=653240
 Видеокарта gtx 580,4 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx_580_912180544
 GeForce gtx460 1g,2 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx460_1g_1271859197?slocation=653240
 Гарантийная 1070(01.12.2017),26 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/garantiynaya_107001.12.2017_1033718340?slocation=653240
 Nvidia geforce PC6600GTQ,700 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_pc6600gtq_1158207624
 Gtx 460,2 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_460_910809968
 Видеокарта ноутбука Toshiba A200,1 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_noutbuka_toshiba_a200_910635607
 Gigabyte nVidia GeForce GT 240,1 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_nvidia_geforce_gt_240_1384205994
 Переходники 6 pin на SATA,40 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/perehodniki_6_pin_na_sata_1362630989?slocation=653240
 Видеокарта,3 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_175483
 Radeon RX580 8gb XFX,21 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_rx580_8gb_xfx_1098465370
 Новые MSI GeForce GTX 1060 3gb,18 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/novye_msi_geforce_gtx_1060_3gb_1694457763
 Чип nVidia G86-770-A2,1 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/chip_nvidia_g86-770-a2_1452455488?slocation=653240
 Майнинг Ферма KFA2-1060 OC 6шт (146Mh/s) (SAMSUNG),114 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_kfa2-1060_oc_6sht_146mhs_samsung_1342045496?slocation=653240
 ATI Radeon X300 (бесшумный),950 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/ati_radeon_x300_besshumnyy_308772606
 Видеокарта ge force,1 050 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_ge_force_1162550328
 Asua gtx 1060 6g ddr5 SAMSUNG,17 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/asua_gtx_1060_6g_ddr5_samsung_1459935674
 FX5200 видеокарта с вентилятором,500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/fx5200_videokarta_s_ventilyatorom_486437904
 Видеокарта asus GeForce GTX 1060 1506Mhz PCI-E 3.0,14 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_geforce_gtx_1060_1506mhz_pci-e_3.0_1592195295?slocation=653240
 Кабели 2*4pin molex to 6pin VGA,50 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/kabeli_24pin_molex_to_6pin_vga_1614649009?slocation=653240
" Sapphire - Radeon RX480, 8GB",25 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/sapphire_-_radeon_rx480_8gb_1628472370?slocation=653240
 RX 580 под заказ,21 900 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/rx_580_pod_zakaz_1456560780?slocation=653240
 Продам коннектор для соединения двух видеокарт нви,500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/prodam_konnektor_dlya_soedineniya_dvuh_videokart_nvi_994930945
 Майнинг Ферма KFA2-1060 OC 6шт (146Mh/s) (SAMSUNG),114 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_kfa2-1060_oc_6sht_146mhs_samsung_1342045496?slocation=653240
 MSI armor GTX 1080Ti 11 Gb,50 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_armor_gtx_1080ti_11_gb_1302965715?slocation=653240
 Antminer S9 новый в наличии (Тип fldo56),92 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_s9_novyy_v_nalichii_tip_fldo56_1255909387
 Antminer S9 от Bitmain в спб (Артикул jjyde8),90 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_s9_ot_bitmain_v_spb_artikul_jjyde8_1644631019
 Видеокарта Asus GeForce GTX 580,5 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_geforce_gtx_580_1255778822
 Nvidia GeForce GT 430,1 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/nvidia_geforce_gt_430_1412475850
 Видеокарта 7600 GS,1 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_7600_gs_1449165515?slocation=653240
 N750 lvds Cable 1422-01J7000,1 200 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/n750_lvds_cable_1422-01j7000_834628407
 Видеокарта asus 9800GT,1 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_9800gt_1116035049
 Asus ROG Strix GeForce GTX 1060,20 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_rog_strix_geforce_gtx_1060_1575520065
 Gigabyte GTX 750Ti 2GB GV-N75TOC-2GI,5 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_gtx_750ti_2gb_gv-n75toc-2gi_1327918330
 Видеокарта для MSI GE600,5 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_dlya_msi_ge600_660107295
" Райзер / Riser ver006c 6pin, заводской",350 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_riser_ver006c_6pin_zavodskoy_1202546313
" Geforce и амд для любых задач, разные",1 999 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_i_amd_dlya_lyubyh_zadach_raznye_705940581
 PNY nVidia Quadro FX 1500 2xDVI,2 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/pny_nvidia_quadro_fx_1500_2xdvi_586824290
 Видеокарта MXM ATI 3470 для ноутбука Acer,2 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_mxm_ati_3470_dlya_noutbuka_acer_932545322
 Основа для фермы на 5 видеокарт,22 900 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/osnova_dlya_fermy_na_5_videokart_1488555378
 Видеокарты AGP,100 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarty_agp_539805479
 Видеокарта Zotac GTX 580 c кулером Arctic Xtreme,4 500 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_zotac_gtx_580_c_kulerom_arctic_xtreme_982106181?slocation=653240
 Asus strix gtx 1070,29 000 р.,05_10_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_strix_gtx_1070_1409718318
