 Antminer Asic s9(13.5th) Март,96 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_asic_s913.5th_mart_986618418
" Видеокарты,Gigabyte GeForce GTX1070G1 Gaming 8gb",30 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokartygigabyte_geforce_gtx1070g1_gaming_8gb_1240830616
 Palit 1070 гарантия,28 500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_1070_garantiya_1281849347?slocation=653240
" Gigabyte RX580 8GB, (RX 580)",21 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_rx580_8gb_rx_580_1647254861?slocation=653240
 Msi Gtx 1080 8gb,42 500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_gtx_1080_8gb_1037566818
 Фермы для майнинга разных конфигураций,70 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/fermy_dlya_mayninga_raznyh_konfiguratsiy_1037161492?slocation=653240
 Майнинг ферма x5 Gygabyte GTX 1070 G1 8GB,250 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/mayning_ferma_x5_gygabyte_gtx_1070_g1_8gb_1623279367
 Видеокарта,500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1687271620
 MSI GeForce GTX 670 power edition/OC,6 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_670_power_editionoc_1719300585
" Asic bitmain AntMiner S9 13.5, батч 2-18, с блоком",93 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/asic_bitmain_antminer_s9_13.5_batch_2-18_s_blokom_1516107028?slocation=653240
 Плата видеозахвата ieee 1394- ProVision DV Maker,700 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/plata_videozahvata_ieee_1394-_provision_dv_maker_1334314879?slocation=653240
 Radeon 9600 128mb,200 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_9600_128mb_1044572976
 Gainward GeForce GTX560 1GB 256BIT Gddr5,3 200 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gainward_geforce_gtx560_1gb_256bit_gddr5_1299293175
 Видеокарта ATI Radeon X1600 Pro 256Mb Sapphire,500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_ati_radeon_x1600_pro_256mb_sapphire_968019855?slocation=653240
 Видеокарта zotac gt 430 zone edition,1 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_zotac_gt_430_zone_edition_1529790780
 Видеокарта MSI GeForce GTX 1050 Ti 4Gb Gaming X,135 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_geforce_gtx_1050_ti_4gb_gaming_x_1246542755
 GTX 550 Ti,2 500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_550_ti_1115736642?slocation=653240
" Видеокарты gigabyte gtx 1060, 3gb",18 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarty_gigabyte_gtx_1060_3gb_1186161806
 Видеокарты AMD RX 470 для майнинга в наличии,23 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarty_amd_rx_470_dlya_mayninga_v_nalichii_1503787568
 Видеокарта,5 500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1332697494?slocation=653240
 Видеокарта,499 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1546833719
 GTX 1060 6gb,21 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_1060_6gb_1561427260?slocation=653240
 Видеокарта gtx 1060 palit 3gb,15 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gtx_1060_palit_3gb_1248024866?slocation=653240
 GeForce GTX 970 JetStream,15 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_970_jetstream_1621471015
 Видеокарта gt630 2gb,1 500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gt630_2gb_1590846142?slocation=653240
 Видеокарта MSI nVidia GeForce GT 240,800 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_nvidia_geforce_gt_240_936363488
 Radeon R9-290X 4Gb,13 500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/radeon_r9-290x_4gb_1481414757
" Райзеры (Riser) для видеокарт Ver 006S molex, 6PIN",500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzery_riser_dlya_videokart_ver_006s_molex_6pin_1031612315
 Райзеры для майнинга VER 006 Molex/SATA,500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzery_dlya_mayninga_ver_006_molexsata_1148195923
 Asus AMD HD 7950,8 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_amd_hd_7950_1450767649?slocation=653240
 HD 4650 512MB DDR2 600M,500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/hd_4650_512mb_ddr2_600m_1328851635?slocation=653240
 GeForce mx440stv3v640 VGA S-Video 64MB,200 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_mx440stv3v640_vga_s-video_64mb_959789278?slocation=653240
 Видеокарта NVidia gainward GTX 550Ti,4 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_nvidia_gainward_gtx_550ti_1389934619?slocation=653240
 Видеокарты,20 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarty_1150753095
 Gigabyte geforce gtx 750 ti 2gb,4 500 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/gigabyte_geforce_gtx_750_ti_2gb_1571190910
 GeForce GTX 550 Ti (Gigabyte) 1GB,3 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/geforce_gtx_550_ti_gigabyte_1gb_1329246258?slocation=653240
 Видеокарта MSI GeForce GTX 960 Gaming 2048Mb DDR5,10 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_geforce_gtx_960_gaming_2048mb_ddr5_1154888236
 Evga GTX 690 4Gb,17 000 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/evga_gtx_690_4gb_1245515929
 Видеокарта RX550 - новая,6 490 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_rx550_-_novaya_1665123118?slocation=653240
 Райзер PCI-E,250 р.,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzer_pci-e_1238515171
 Видеокарта,Цена не указана,05_01_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1649096757
