 AMD R9 280X 3GB (HD 7970),8 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/amd_r9_280x_3gb_hd_7970_1345187329
 Видеокарта Msi rx580 armor 8gb,24 500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_msi_rx580_armor_8gb_1485739489?slocation=653240
 HD 7970 3GB gigabyte торг,8 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/hd_7970_3gb_gigabyte_torg_1507728596
 Asus GeForce GT 640 2Gb 901Mhz,1 500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_geforce_gt_640_2gb_901mhz_972698755?slocation=653240
 Msi 1060 gaming x plus 6gb,19 500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_1060_gaming_x_plus_6gb_1324577098
 PowerColor Red Dragon RX 570 8GB,16 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/powercolor_red_dragon_rx_570_8gb_1359658691
 Antminer b3,310 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/antminer_b3_1131284335
 Asus rx560 4G,9 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/asus_rx560_4g_1672526202?slocation=653240
 Видеокарта ATI radeon 9200 SE 64MB TV-OUT,100 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_ati_radeon_9200_se_64mb_tv-out_962783378
 Asic baikal n,75 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/asic_baikal_n_1487604106?slocation=653240
 Продам майнинг ферму на видеокартах Asus 1060 6Gb,190 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/prodam_mayning_fermu_na_videokartah_asus_1060_6gb_1381514916
 Видеокарта,500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_1293759289?slocation=653240
 Райзеры 006 006C molex 6pin - цена за комплект,350 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/rayzery_006_006c_molex_6pin_-_tsena_za_komplekt_1239585240?slocation=653240
 8600 GTS PCI-E 256MB DDR3,450 р.,05_23_2018,/sankt-peterburg_pushkin/tovary_dlya_kompyutera/8600_gts_pci-e_256mb_ddr3_1134487571?slocation=653240
 HD 2600 XT 256MB gddr4 PCI-E,800 р.,05_23_2018,/sankt-peterburg_pushkin/tovary_dlya_kompyutera/hd_2600_xt_256mb_gddr4_pci-e_1683060532?slocation=653240
 Видеокарта EA/GF 440 64MB/64Bits,250 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_eagf_440_64mb64bits_774766096
 GTX 770 2Gb asus,6 500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/gtx_770_2gb_asus_1053613893?slocation=653240
 Видеокарта GT 730 1гб на обмен,500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gt_730_1gb_na_obmen_1597141391?slocation=653240
 Видеокарта asus GeForce GTX 560 Ti 900Mhz,4 000 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_asus_geforce_gtx_560_ti_900mhz_1392726486
 Видеокарты от 256mb,500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarty_ot_256mb_1480867151
 Видеокарта ATI Radeon HD 4870,1 400 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_ati_radeon_hd_4870_1570071897
 Видеокарта для ноутбука Acer MXM-A nvidia gt240,3 500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_dlya_noutbuka_acer_mxm-a_nvidia_gt240_1016083164
 Видеокарта gigabyte GeForce GTX 1080 8192Mb,41 990 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_gtx_1080_8192mb_1511619871
 Palit 1070 гарантия,25 500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/palit_1070_garantiya_1281849347?slocation=653240
 GT425m,1 500 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/gt425m_1674309951
 MSI Geforce GTX 1050 Ti 4GB Low Profile,12 900 р.,05_23_2018,/sankt-peterburg/tovary_dlya_kompyutera/msi_geforce_gtx_1050_ti_4gb_low_profile_950161022
